po_id,line_number,product_id,quantity,unit_cost,gst_rate,line_total,gst_amount,line_grand_total
PO-486994,9,P001,60,19389.42,28,1163365.2,325742.256,1489107.456
PO-486994,10,P016,52,7442.96,18,387033.92,69666.1056,456700.0256
PO-625629,1,P009,142,10705.21,28,1520139.8199999998,425639.1496,1945778.9696
PO-625629,2,P017,110,419.1,18,46101.0,8298.18,54399.18
PO-625629,3,P029,133,3264.9,18,434231.7,78161.706,512393.406
PO-625629,4,P001,164,18414.34,28,3019951.76,845586.4928000001,3865538.2528
PO-625629,5,P017,51,315.35,18,16082.85,2894.913,18977.763
PO-625629,6,P016,239,8347.36,18,1995019.04,359103.4272,2354122.4672
PO-625629,7,P008,93,466.16,18,43352.880000000005,7803.518400000001,51156.398400000005
PO-625629,8,P009,120,12328.41,28,1479409.2,414234.576,1893643.776
PO-625629,9,P010,269,21052.0,28,5662988.0,1585636.64,7248624.640000001
PO-625629,10,P004,134,35363.06,28,4738650.04,1326822.0112,6065472.051200001
PO-625629,11,P001,256,17720.32,28,4536401.92,1270192.5376000002,5806594.4576
PO-625629,12,P022,184,13958.06,28,2568283.04,719119.2512,3287402.2912
PO-922428,1,P013,100,1265.23,18,126523.0,22774.14,149297.14
PO-922428,2,P007,255,1235.18,18,314970.9,56694.762,371665.662
PO-922428,3,P024,246,6639.56,28,1633331.76,457332.8928,2090664.6528
PO-922428,4,P006,203,8064.72,28,1637138.16,458398.6848000001,2095536.8448000003
PO-922428,5,P005,35,6569.41,28,229929.35,64380.21800000001,294309.568
PO-922428,6,P029,31,3118.61,18,96676.91,17401.8438,114078.7538
PO-426313,1,P013,234,1055.69,18,247031.46,44465.662800000006,291497.1228
PO-426313,2,P015,37,98179.14,28,3632628.18,1017135.8904,4649764.070400001
PO-426313,3,P021,174,40819.97,28,7102674.78,1988748.9384000003,9091423.718400002
PO-426313,4,P005,250,6421.28,28,1605320.0,449489.6,2054809.6
PO-426313,5,P030,295,15688.98,28,4628249.1,1295909.748,5924158.847999999
PO-426313,6,P009,197,9720.84,28,1915005.48,536201.5344,2451207.0144
PO-426313,7,P014,234,50920.33,28,11915357.22,3336300.021600001,15251657.2416
PO-426313,8,P015,161,104867.9,28,16883731.9,4727444.932,21611176.832
PO-426313,9,P022,183,11412.91,28,2088562.53,584797.5084,2673360.0384
PO-426313,10,P008,149,461.69,18,68791.81,12382.5258,81174.3358
PO-125492,1,P020,140,850.87,18,119121.8,21441.924,140563.724
PO-125492,2,P026,249,189.22,18,47115.78,8480.8404,55596.6204
PO-723885,1,P011,247,20187.44,28,4986297.68,1396163.3504,6382461.0304
PO-723885,2,P016,43,6808.3,18,292756.9,52696.242000000006,345453.14200000005
PO-723885,3,P016,178,7353.83,18,1308981.74,235616.7132,1544598.4532
PO-723885,4,P010,220,28686.02,28,6310924.4,1767058.8320000002,8077983.232000001
PO-861668,1,P018,171,7158.51,28,1224105.21,342749.4588,1566854.6688
PO-861668,2,P003,146,1022.02,18,149214.91999999998,26858.6856,176073.60559999998
PO-861668,3,P020,108,805.79,18,87025.31999999999,15664.557599999998,102689.8776
PO-861668,4,P018,72,8443.52,28,607933.4400000001,170221.36320000002,778154.8032000001
PO-861668,5,P002,97,516.19,18,50070.43000000001,9012.6774,59083.10740000001
PO-861668,6,P017,222,414.36,18,91987.92,16557.8256,108545.7456
PO-260925,1,P020,249,812.97,18,202429.53,36437.3154,238866.8454
PO-260925,2,P003,201,991.28,18,199247.28,35864.5104,235111.7904
PO-260925,3,P013,29,1143.95,18,33174.55,5971.419,39145.969000000005
PO-260925,4,P013,85,1129.01,18,95965.85,17273.853,113239.703
PO-260925,5,P009,60,11549.47,28,692968.2,194031.096,886999.296
PO-260925,6,P026,202,215.29,18,43488.58,7827.9444,51316.5244
PO-650391,1,P026,218,205.84,18,44873.12,8077.1616,52950.2816
PO-650391,2,P020,138,965.85,18,133287.30000000002,23991.714000000004,157279.01400000002
PO-650391,3,P002,39,640.3,18,24971.7,4494.905999999999,29466.606
PO-650391,4,P011,72,18260.37,28,1314746.64,368129.0592,1682875.6992
PO-650391,5,P030,183,14353.61,28,2626710.63,735478.9764,3362189.6064
PO-650391,6,P005,88,7544.88,28,663949.4400000001,185905.84320000003,849855.2832000001
PO-650391,7,P027,153,341.7,18,52280.1,9410.418,61690.518
PO-650391,8,P009,146,10870.11,28,1587036.06,444370.09680000006,2031406.1568
PO-650391,9,P001,20,17167.21,28,343344.19999999995,96136.376,439480.576
PO-650391,10,P018,65,9207.14,28,598464.1,167569.948,766034.048
PO-650391,11,P003,93,767.2,18,71349.6,12842.928,84192.528
PO-757319,1,P003,50,848.07,18,42403.5,7632.63,50036.13
PO-757319,2,P021,166,37545.89,28,6232617.74,1745132.9672000003,7977750.7072
PO-757319,3,P007,48,872.29,18,41869.92,7536.585599999999,49406.5056
PO-757319,4,P012,233,1534.66,28,357575.78,100121.2184,457696.9984
PO-757319,5,P024,53,7321.17,28,388022.01,108646.16280000002,496668.17280000006
PO-757319,6,P016,73,8293.06,18,605393.38,108970.8084,714364.1884
PO-757319,7,P004,49,27970.62,28,1370560.38,383756.9064,1754317.2864
PO-757319,8,P009,264,11063.61,28,2920793.04,817822.0512000001,3738615.0912
PO-757319,9,P014,237,66615.7,28,15787920.9,4420617.852,20208538.752
PO-399136,1,P013,230,1143.9,18,263097.0,47357.46,310454.46
PO-399136,2,P027,200,431.36,18,86272.0,15528.96,101800.96
PO-121605,1,P024,219,7014.05,28,1536076.95,430101.546,1966178.496
PO-121605,2,P027,132,378.33,18,49939.56,8989.120799999999,58928.6808
PO-121605,3,P011,111,21265.95,28,2360520.45,660945.7260000001,3021466.1760000004
PO-121605,4,P018,204,6941.09,28,1415982.36,396475.0608000001,1812457.4208
PO-121605,5,P028,203,2020.76,18,410214.28,73838.5704,484052.8504
PO-121605,6,P017,102,446.12,18,45504.24,8190.763199999999,53695.0032
PO-121605,7,P021,47,35290.75,28,1658665.25,464426.27,2123091.52
PO-121605,8,P021,248,41006.84,28,10169696.319999998,2847514.9696,13017211.289599998
PO-121605,9,P001,83,20383.66,28,1691843.78,473716.2584000001,2165560.0384
PO-524434,1,P021,41,32585.0,28,1335985.0,374075.8000000001,1710060.8
PO-524434,2,P007,230,983.77,18,226267.1,40728.078,266995.178
PO-524434,3,P003,298,1120.71,18,333971.58,60114.8844,394086.4644
PO-524434,4,P019,20,28526.63,28,570532.6,159749.128,730281.728
PO-524434,5,P003,147,865.94,18,127293.18,22912.7724,150205.9524
PO-524434,6,P029,37,3141.72,18,116243.64,20923.8552,137167.4952
PO-524434,7,P020,53,1013.34,18,53707.02,9667.2636,63374.2836
PO-524434,8,P005,205,7521.32,28,1541870.6,431723.768,1973594.368
PO-524434,9,P010,151,29481.86,28,4451760.86,1246493.0408000003,5698253.900800001
PO-524434,10,P011,61,24354.59,28,1485629.99,415976.39720000006,1901606.3872
PO-524434,11,P025,122,4832.24,18,589533.28,106115.9904,695649.2704
PO-524434,12,P004,272,26857.55,28,7305253.6,2045471.008,9350724.608
PO-254014,1,P028,206,1564.05,18,322194.3,57994.974,380189.274
PO-254014,2,P028,222,1865.69,18,414183.18,74552.9724,488736.1524
PO-254014,3,P018,38,9041.14,28,343563.31999999995,96197.7296,439761.0495999999
PO-254014,4,P002,86,619.8,18,53302.8,9594.504,62897.304
PO-254014,5,P020,211,771.16,18,162714.75999999998,29288.6568,192003.4168
PO-254014,6,P012,272,1838.84,28,500164.48,140046.0544,640210.5344
PO-254014,7,P019,20,25567.21,28,511344.2,143176.376,654520.5759999999
PO-254014,8,P030,145,15546.21,28,2254200.45,631176.1259999999,2885376.5759999994
PO-254014,9,P014,123,74689.29,28,9186782.67,2572299.1476000003,11759081.8176
PO-254014,10,P001,157,15634.91,28,2454680.87,687310.6436000001,3141991.5136
PO-254014,11,P021,142,39436.46,28,5599977.32,1567993.6496,7167970.9696
PO-419409,1,P011,135,19187.73,28,2590343.55,725296.194,3315639.744
PO-419409,2,P027,230,298.41,18,68634.3,12354.174,80988.474
PO-419409,3,P007,101,909.35,18,91844.35,16531.983,108376.333
PO-419409,4,P026,51,278.13,18,14184.63,2553.2334,16737.8634
PO-419409,5,P006,251,7497.18,28,1881792.18,526901.8104000001,2408693.9904000005
PO-419409,6,P014,279,59462.37,28,16590001.23,4645200.344400001,21235201.5744
PO-419409,7,P022,142,14538.23,28,2064428.66,578040.0248,2642468.6848
PO-419409,8,P003,232,825.8,18,191585.6,34485.408,226071.008
PO-364881,1,P004,225,25302.9,28,5693152.5,1594082.7000000002,7287235.2
PO-364881,2,P022,182,14374.36,28,2616133.52,732517.3856,3348650.9056
PO-894479,1,P025,43,6462.84,18,277902.12,50022.3816,327924.5016
PO-894479,2,P009,28,9094.03,28,254632.84000000003,71297.19520000002,325930.03520000004
PO-707414,1,P013,162,1047.36,18,169672.31999999998,30541.0176,200213.3376
PO-707414,2,P028,106,1951.64,18,206873.84,37237.2912,244111.1312
PO-707414,3,P006,119,9034.99,28,1075163.81,301045.8668,1376209.6768
PO-707414,4,P022,32,13026.27,28,416840.64,116715.3792,533556.0192
PO-707414,5,P011,168,20197.18,28,3393126.24,950075.3472000002,4343201.587200001
PO-707414,6,P005,182,5875.4,28,1069322.8,299410.384,1368733.184
PO-707414,7,P029,103,3047.14,18,313855.42,56493.9756,370349.3956
PO-584275,1,P003,86,1020.92,18,87799.12,15803.841599999998,103602.9616
PO-584275,2,P024,212,7010.71,28,1486270.52,416155.7456,1902426.2656
PO-584275,3,P021,148,40125.05,28,5938507.4,1662782.0720000002,7601289.472000001
PO-584275,4,P028,151,2008.81,18,303330.31,54599.4558,357929.7658
PO-584275,5,P004,23,26022.9,28,598526.7000000001,167587.47600000002,766114.1760000001
PO-584275,6,P006,112,7302.5,28,817880.0,229006.4,1046886.4
PO-968910,1,P001,57,19587.4,28,1116481.8,312614.90400000004,1429096.704
PO-968910,2,P018,175,9404.38,28,1645766.4999999998,460814.62,2106581.12
PO-968910,3,P004,43,26352.02,28,1133136.86,317278.32080000004,1450415.1808000002
PO-968910,4,P002,158,605.9,18,95732.2,17231.796,112963.996
PO-968910,5,P016,99,6594.22,18,652827.78,117509.0004,770336.7804
PO-968910,6,P021,58,40038.81,28,2322250.98,650230.2744000001,2972481.2544
PO-890615,1,P029,272,3009.1,18,818475.2,147325.536,965800.736
PO-890615,2,P029,129,3089.87,18,398593.23,71746.78139999999,470340.0114
PO-890615,3,P006,123,9699.58,28,1193048.34,334053.53520000004,1527101.8752
PO-890615,4,P001,125,16715.09,28,2089386.25,585028.15,2674414.4
PO-890615,5,P006,111,9712.86,28,1078127.46,301875.6888,1380003.1488
PO-604128,1,P011,274,18126.06,28,4966540.44,1390631.3232000002,6357171.763200001
PO-604128,2,P008,35,401.23,18,14043.05,2527.7490000000003,16570.799000000003
PO-336592,1,P003,148,1055.24,18,156175.52,28111.5936,184287.1136
PO-336592,2,P029,191,2749.75,18,525202.25,94536.405,619738.655
PO-336592,3,P023,43,9641.45,28,414582.35,116083.05800000002,530665.408
PO-336592,4,P025,198,5451.32,18,1079361.36,194285.0448,1273646.4048
PO-336592,5,P020,81,707.29,18,57290.49,10312.2882,67602.7782
PO-336592,6,P030,73,13838.87,28,1010237.51,282866.5028,1293104.0128
PO-336592,7,P030,166,13523.29,28,2244866.14,628562.5192000001,2873428.6592
PO-336592,8,P015,78,73137.3,28,5704709.4,1597318.6320000002,7302028.032000001
PO-336592,9,P002,183,504.08,18,92246.64,16604.3952,108851.0352
PO-516391,1,P011,188,17878.6,28,3361176.8,941129.504,4302306.304
PO-214127,1,P007,227,872.44,18,198043.88,35647.8984,233691.7784
PO-214127,2,P005,230,5165.02,28,1187954.6,332627.28800000006,1520581.8880000005
PO-214127,3,P030,37,14191.82,28,525097.34,147027.2552,672124.5952
PO-214127,4,P017,252,462.97,18,116668.44,21000.3192,137668.7592
PO-214127,5,P006,191,9814.4,28,1874550.4,524874.1120000001,2399424.512
PO-214127,6,P005,174,5860.65,28,1019753.1,285530.868,1305283.968
PO-214127,7,P004,213,33415.99,28,7117605.869999999,1992929.6436,9110535.5136
PO-214127,8,P002,122,481.91,18,58793.02,10582.7436,69375.7636
PO-214127,9,P007,118,1008.94,18,119054.92,21429.8856,140484.80560000002
PO-214127,10,P011,174,17742.33,28,3087165.4200000004,864406.3176000002,3951571.7376000006
PO-515184,1,P008,172,355.05,18,61068.6,10992.348,72060.948
PO-515184,2,P018,280,9927.74,28,2779767.2,778334.816,3558102.016
PO-515184,3,P018,30,9226.81,28,276804.3,77505.204,354309.504
PO-515184,4,P011,247,23216.38,28,5734445.86,1605644.8408000004,7340090.700800001
PO-515184,5,P019,21,25398.59,28,533370.39,149343.7092,682714.0992
PO-756344,1,P018,35,8931.23,28,312593.05,87526.054,400119.104
PO-756344,2,P001,245,19884.14,28,4871614.3,1364052.0040000002,6235666.304
PO-756344,3,P027,42,354.94,18,14907.48,2683.3464,17590.826399999998
PO-756344,4,P025,74,5358.41,18,396522.34,71374.02119999999,467896.3611999999
PO-756344,5,P029,123,3502.08,18,430755.84,77536.05119999999,508291.8912
PO-756344,6,P025,115,6716.29,18,772373.35,139027.20299999998,911400.553
PO-756344,7,P001,101,20077.85,28,2027862.85,567801.598,2595664.448
PO-756344,8,P017,118,319.87,18,37744.66,6794.0388,44538.698800000006
PO-756344,9,P028,145,1991.69,18,288795.05,51983.109,340778.159
PO-867092,1,P027,97,395.75,18,38387.75,6909.795,45297.545
PO-867092,2,P028,285,1419.54,18,404568.9,72822.40199999999,477391.302
PO-867092,3,P007,296,957.93,18,283547.28,51038.51039999999,334585.79039999994
PO-867092,4,P002,90,462.45,18,41620.5,7491.69,49112.19
PO-867092,5,P020,290,801.9,18,232551.0,41859.18,274410.18
PO-594086,1,P012,219,1726.61,28,378127.59,105875.7252,484003.3152
PO-594086,2,P003,210,1020.42,18,214288.2,38571.876,252860.076
PO-594086,3,P009,269,12647.65,28,3402217.85,952620.998,4354838.848
PO-594086,4,P005,164,6244.27,28,1024060.28,286736.87840000005,1310797.1584
PO-594086,5,P029,37,2987.86,18,110550.82,19899.1476,130449.9676
PO-809860,1,P011,280,22454.43,28,6287240.4,1760427.3120000004,8047667.712000001
PO-809860,2,P028,216,1957.17,18,422748.72,76094.7696,498843.4896
PO-809860,3,P024,279,7623.27,28,2126892.33,595529.8524000001,2722422.1824000003
PO-809860,4,P014,263,69459.64,28,18267885.32,5115007.8896,23382893.2096
PO-809860,5,P007,178,1093.98,18,194728.44,35051.1192,229779.5592
PO-809860,6,P008,290,490.87,18,142352.3,25623.414,167975.71399999998
PO-939959,1,P021,93,29820.1,28,2773269.3,776515.404,3549784.704
PO-939959,2,P018,64,9803.33,28,627413.12,175675.6736,803088.7936
PO-939959,3,P024,282,6428.9,28,1812949.8,507625.944,2320575.744
PO-688686,1,P015,279,93122.71,28,25981236.090000004,7274746.105200002,33255982.195200004
PO-688686,2,P024,42,6246.01,28,262332.42,73453.0776,335785.4976
PO-688686,3,P027,218,318.24,18,69376.32,12487.7376,81864.0576
PO-688686,4,P009,269,11468.45,28,3085013.0500000003,863803.6540000002,3948816.704
PO-569133,1,P022,220,11156.04,28,2454328.8000000003,687212.0640000001,3141540.8640000005
PO-726146,1,P001,219,18430.57,28,4036294.83,1130162.5524000002,5166457.3824000005
PO-726146,2,P026,83,256.38,18,21279.54,3830.3172,25109.8572
PO-726146,3,P006,23,7020.56,28,161472.88,45212.40640000001,206685.2864
PO-578631,1,P018,262,8407.32,28,2202717.84,616760.9952,2819478.8352
PO-578631,2,P021,71,40558.48,28,2879652.08,806302.5824000001,3685954.6624
PO-578631,3,P016,172,6437.94,18,1107325.68,199318.6224,1306644.3024
PO-578631,4,P024,167,8155.6,28,1361985.2,381355.856,1743341.056
PO-578631,5,P001,283,18153.78,28,5137519.739999999,1438505.5272,6576025.267199999
PO-578631,6,P030,280,19680.5,28,5510540.0,1542951.2000000002,7053491.2
PO-578631,7,P007,225,1217.11,18,273849.75,49292.955,323142.705
PO-578631,8,P022,140,12815.5,28,1794170.0,502367.6,2296537.6
PO-578631,9,P008,64,355.19,18,22732.16,4091.7888,26823.9488
PO-578631,10,P024,43,8750.27,28,376261.61,105353.25080000002,481614.8608000001
PO-578631,11,P002,102,448.08,18,45704.16,8226.7488,53930.9088
PO-578631,12,P015,162,105493.9,28,17090011.8,4785203.3040000005,21875215.104
PO-751026,1,P021,298,31293.71,28,9325525.58,2611147.1624000003,11936672.7424
PO-751026,2,P008,123,475.42,18,58476.66,10525.7988,69002.45880000001
PO-751026,3,P022,111,11621.67,28,1290005.37,361201.50360000005,1651206.8736
PO-751026,4,P010,175,25905.83,28,4533520.25,1269385.6700000002,5802905.92
PO-751026,5,P005,252,5769.98,28,1454034.96,407129.7888,1861164.7488
PO-751026,6,P006,206,9670.1,28,1992040.6,557771.3680000001,2549811.9680000003
PO-751026,7,P010,84,23678.96,28,1989032.64,556929.1392,2545961.7792
PO-751026,8,P002,214,608.49,18,130216.86,23439.0348,153655.8948
PO-751026,9,P030,207,13596.07,28,2814386.49,788028.2172,3602414.7072
PO-751026,10,P005,37,6871.65,28,254251.05,71190.29400000001,325441.344
PO-751026,11,P015,37,78115.49,28,2890273.1300000004,809276.4764000002,3699549.6064
PO-383960,1,P007,140,999.63,18,139948.2,25190.676,165138.87600000002
PO-383960,2,P017,62,343.99,18,21327.38,3838.9284,25166.3084
PO-383960,3,P019,181,34037.74,28,6160830.94,1725032.6632,7885863.6032
PO-383960,4,P003,276,1056.58,18,291616.08,52490.89439999999,344106.97439999995
PO-383960,5,P010,160,26671.38,28,4267420.8,1194877.824,5462298.624
PO-383960,6,P019,185,27265.24,28,5044069.4,1412339.4320000005,6456408.832
PO-383960,7,P007,229,1250.57,18,286380.53,51548.49539999999,337929.0254
PO-383960,8,P024,75,6427.7,28,482077.5,134981.7,617059.2
PO-383960,9,P024,274,7995.19,28,2190682.06,613390.9768000001,2804073.0368
PO-383960,10,P004,204,28474.55,28,5808808.2,1626466.2960000003,7435274.496
PO-498135,1,P014,166,64669.39,28,10735118.74,3005833.247200001,13740951.9872
PO-498135,2,P009,125,12201.27,28,1525158.75,427044.45,1952203.2
PO-498135,3,P007,99,1004.01,18,99396.99,17891.4582,117288.4482
PO-498135,4,P023,99,8128.75,28,804746.25,225328.95,1030075.2
PO-498135,5,P005,226,6294.27,28,1422505.02,398301.40560000006,1820806.4256
PO-498135,6,P007,44,1153.68,18,50761.920000000006,9137.1456,59899.0656
PO-498135,7,P002,94,646.94,18,60812.36000000001,10946.224800000002,71758.58480000001
PO-612180,1,P002,92,621.45,18,57173.4,10291.212,67464.612
PO-612180,2,P028,168,1909.54,18,320802.72,57744.48959999999,378547.2096
PO-612180,3,P013,179,890.8,18,159453.19999999998,28701.576,188154.776
PO-612180,4,P008,22,453.71,18,9981.62,1796.6915999999997,11778.3116
PO-612180,5,P020,170,837.77,18,142420.9,25635.762,168056.66199999998
PO-612180,6,P004,280,23987.31,28,6716446.800000001,1880605.1040000005,8597051.904000001
PO-612180,7,P005,112,5444.14,28,609743.68,170728.23040000003,780471.9104
PO-241349,1,P009,223,11598.02,28,2586358.46,724180.3688,3310538.8288000003
PO-241349,2,P011,113,18636.12,28,2105881.56,589646.8368,2695528.3968
PO-666626,1,P012,86,1938.99,28,166753.14,46690.87920000001,213444.01920000004
PO-666626,2,P016,129,7017.68,18,905280.72,162950.5296,1068231.2496000002
PO-212671,1,P019,208,25449.72,28,5293541.76,1482191.6928,6775733.4528
PO-212671,2,P017,30,428.26,18,12847.8,2312.604,15160.404
PO-212671,3,P015,100,105805.58,28,10580558.0,2962556.24,13543114.24
PO-212671,4,P012,209,1681.34,28,351400.06,98392.0168,449792.0768
PO-212671,5,P025,188,6353.83,18,1194520.04,215013.6072,1409533.6472
PO-212671,6,P010,229,28610.43,28,6551788.47,1834500.7716,8386289.241599999
PO-212671,7,P019,249,25079.35,28,6244758.149999999,1748532.282,7993290.432
PO-212671,8,P024,39,6861.09,28,267582.51,74923.10280000001,342505.6128
PO-212671,9,P018,33,9046.28,28,298527.24000000005,83587.62720000002,382114.8672000001
PO-212671,10,P008,226,411.34,18,92962.84,16733.3112,109696.1512
PO-489998,1,P005,61,5780.16,28,352589.76,98725.1328,451314.8928
PO-489998,2,P016,147,8482.76,18,1246965.72,224453.8296,1471419.5496
PO-489998,3,P010,150,30093.87,28,4514080.5,1263942.54,5778023.04
PO-489998,4,P008,112,348.74,18,39058.880000000005,7030.598400000001,46089.47840000001
PO-489998,5,P014,208,59807.48,28,12439955.84,3483187.6352000004,15923143.4752
PO-489998,6,P009,268,10899.39,28,2921036.52,817890.2256000001,3738926.7456
PO-489998,7,P030,188,17563.98,28,3302028.24,924567.9072,4226596.1472
PO-489998,8,P027,249,317.92,18,79162.08,14249.1744,93411.2544
PO-955984,1,P018,198,8599.95,28,1702790.1,476781.22800000006,2179571.328
PO-955984,2,P010,60,31239.07,28,1874344.2,524816.376,2399160.576
PO-955984,3,P018,252,7149.48,28,1801668.96,504467.30880000006,2306136.2688
PO-955984,4,P014,86,51272.93,28,4409471.98,1234652.1544000003,5644124.134400001
PO-955984,5,P006,279,7407.56,28,2066709.24,578678.5872000001,2645387.8272
PO-955984,6,P006,116,6922.17,28,802971.72,224832.0816,1027803.8016
PO-414943,1,P001,117,16648.25,28,1947845.25,545396.67,2493241.92
PO-414943,2,P024,170,9108.47,28,1548439.9,433563.172,1982003.072
PO-414943,3,P024,235,8171.13,28,1920215.55,537660.354,2457875.904
PO-414943,4,P004,68,32887.76,28,2236367.68,626182.9504000001,2862550.6304
PO-414943,5,P024,88,7764.74,28,683297.12,191323.19360000003,874620.3136
PO-414943,6,P002,261,477.55,18,124640.55,22435.299,147075.849
PO-414943,7,P015,28,98111.73,28,2747128.44,769195.9632000001,3516324.4032
PO-414943,8,P023,278,9464.45,28,2631117.1,736712.7880000001,3367829.8880000003
PO-193056,1,P017,294,426.89,18,125505.66,22591.0188,148096.6788
PO-193056,2,P013,156,1085.58,18,169350.47999999998,30483.0864,199833.5664
PO-193056,3,P016,293,6360.05,18,1863494.65,335429.037,2198923.687
PO-193056,4,P005,84,6483.91,28,544648.44,152501.5632,697150.0031999999
PO-193056,5,P007,98,919.32,18,90093.36,16216.8048,106310.1648
PO-193056,6,P028,116,1867.75,18,216659.0,38998.62,255657.62
PO-193056,7,P002,235,466.3,18,109580.5,19724.49,129304.99
PO-193056,8,P006,236,8640.12,28,2039068.3200000003,570939.1296000001,2610007.4496000004
PO-193056,9,P008,189,422.66,18,79882.74,14378.8932,94261.6332
PO-193056,10,P015,220,106556.71,28,23442476.200000003,6563893.336000001,30006369.53600001
PO-193056,11,P018,69,9609.16,28,663032.04,185648.97120000003,848681.0112000001
PO-279042,1,P027,127,345.41,18,43867.07,7896.072599999999,51763.1426
PO-963122,1,P009,196,11938.82,28,2340008.72,655202.4416,2995211.1616
PO-963122,2,P014,214,67092.05,28,14357698.7,4020155.636000001,18377854.336000003
PO-963122,3,P020,283,948.58,18,268448.14,48320.6652,316768.8052
PO-963122,4,P020,144,746.65,18,107517.6,19353.168,126870.76799999998
PO-804612,1,P008,280,483.77,18,135455.6,24382.008,159837.608
PO-804612,2,P022,61,14232.52,28,868183.72,243091.4416,1111275.1616
PO-804612,3,P002,160,540.81,18,86529.59999999999,15575.327999999998,102104.928
PO-804612,4,P004,171,33462.41,28,5722072.11,1602180.1908000002,7324252.3008
PO-804612,5,P004,121,35425.59,28,4286496.39,1200218.9892,5486715.379199999
PO-804612,6,P002,26,596.85,18,15518.1,2793.258,18311.358
PO-804612,7,P005,83,7498.43,28,622369.6900000001,174263.51320000004,796633.2032000001
PO-804612,8,P023,54,10595.03,28,572131.62,160196.8536,732328.4736
PO-804612,9,P030,267,13880.82,28,3706178.94,1037730.1032,4743909.0432
PO-804612,10,P027,88,311.39,18,27402.32,4932.4176,32334.7376
PO-804612,11,P016,81,7412.95,18,600448.95,108080.811,708529.7609999999
PO-179553,1,P005,221,6457.54,28,1427116.34,399592.5752000001,1826708.9152
PO-179553,2,P021,199,28742.36,28,5719729.64,1601524.2992,7321253.9392
PO-179553,3,P001,240,15533.77,28,3728104.8,1043869.3440000002,4771974.144
PO-179553,4,P002,88,441.25,18,38830.0,6989.4,45819.4
PO-179553,5,P003,73,1055.73,18,77068.29000000001,13872.292200000002,90940.5822
PO-179553,6,P012,215,1493.06,28,321007.9,89882.212,410890.112
PO-179553,7,P014,105,54925.57,28,5767184.85,1614811.758,7381996.608
PO-179553,8,P008,95,433.33,18,41166.35,7409.942999999999,48576.293
PO-179553,9,P017,246,333.78,18,82109.87999999999,14779.778399999996,96889.6584
PO-179553,10,P020,33,746.31,18,24628.23,4433.0814,29061.3114
PO-179553,11,P004,137,34960.3,28,4789561.100000001,1341077.1080000002,6130638.208000001
PO-481242,1,P028,21,1783.91,18,37462.11,6743.1798,44205.2898
PO-481242,2,P019,85,30797.07,28,2617750.95,732970.2660000002,3350721.2160000005
PO-481242,3,P026,282,272.57,18,76864.74,13835.6532,90700.3932
PO-481242,4,P011,205,24112.6,28,4943083.0,1384063.2400000002,6327146.24
PO-481242,5,P021,60,37349.93,28,2240995.8,627478.824,2868474.624
PO-481242,6,P025,209,6122.92,18,1279690.28,230344.2504,1510034.5304
PO-481242,7,P017,205,312.92,18,64148.600000000006,11546.748,75695.34800000001
PO-947762,1,P007,251,1218.96,18,305958.96,55072.6128,361031.5728
PO-947762,2,P025,220,5156.38,18,1134403.6,204192.648,1338596.248
PO-947762,3,P011,276,20558.26,28,5674079.76,1588742.3328,7262822.0928
PO-947762,4,P018,185,7816.66,28,1446082.1,404902.988,1850985.088
PO-947762,5,P004,176,32355.35,28,5694541.6,1594471.648,7289013.248
PO-947762,6,P017,167,430.35,18,71868.45,12936.320999999998,84804.771
PO-947762,7,P030,66,15651.96,28,1033029.36,289248.2208,1322277.5808
PO-633147,1,P030,65,18212.67,28,1183823.5499999998,331470.594,1515294.144
PO-633147,2,P028,121,1726.19,18,208868.99,37596.4182,246465.4082
PO-633147,3,P017,225,466.64,18,104994.0,18898.92,123892.92
PO-633147,4,P013,151,1107.24,18,167193.24,30094.7832,197288.0232
PO-633147,5,P028,100,1672.75,18,167275.0,30109.5,197384.5
PO-633147,6,P023,63,9045.38,28,569858.94,159560.5032,729419.4432
PO-633147,7,P030,25,15563.26,28,389081.5,108942.82,498024.32
PO-633147,8,P014,225,54577.73,28,12279989.25,3438396.99,15718386.24
PO-633147,9,P003,109,792.35,18,86366.15000000001,15545.907,101912.05700000002
PO-633147,10,P022,94,11696.05,28,1099428.7,307840.036,1407268.736
PO-633147,11,P009,92,9779.21,28,899687.32,251912.4496,1151599.7696
PO-633147,12,P005,188,5525.37,28,1038769.56,290855.4768,1329625.0368
PO-129776,1,P002,237,433.08,18,102639.96,18475.1928,121115.15279999998
PO-129776,2,P003,42,990.61,18,41605.62,7489.0116,49094.6316
PO-129776,3,P020,68,710.3,18,48300.4,8694.071999999998,56994.472
PO-129776,4,P013,267,929.63,18,248211.21,44678.0178,292889.2278
PO-129776,5,P020,227,925.02,18,209979.54,37796.3172,247775.8572
PO-129776,6,P024,252,6221.71,28,1567870.92,439003.8576000001,2006874.7776
PO-456967,1,P005,157,7532.79,28,1182648.03,331141.44840000005,1513789.4784
PO-456967,2,P028,58,1373.94,18,79688.52,14343.9336,94032.4536
PO-456967,3,P003,54,1030.68,18,55656.72,10018.2096,65674.9296
PO-301897,1,P008,145,432.32,18,62686.4,11283.552,73969.952
PO-301897,2,P008,219,453.51,18,99318.69,17877.3642,117196.0542
PO-772840,1,P007,201,996.66,18,200328.66,36059.1588,236387.8188
PO-772840,2,P015,59,76969.66,28,4541209.94,1271538.7832000002,5812748.723200001
