so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total
SO-237230,1,P007,16,1450,18,23200,4176.0,27376.0
SO-237230,2,P014,6,83500,28,501000,140280.0,641280.0
SO-237230,3,P027,7,480,18,3360,604.8,3964.8
SO-740944,1,P021,13,46200,28,600600,168168.00000000003,768768.0
SO-740944,2,P007,6,1450,18,8700,1566.0,10266.0
SO-740944,3,P004,2,39800,28,79600,22288.000000000004,101888.0
SO-740944,4,P024,8,10300,28,82400,23072.000000000004,105472.0
SO-740944,5,P019,18,39800,28,716400,200592.00000000003,916992.0
SO-740944,6,P013,10,1450,18,14500,2610.0,17110.0
SO-740944,7,P022,1,16900,28,16900,4732.0,21632.0
SO-816856,1,P001,8,24500,28,196000,54880.00000000001,250880.0
SO-816856,2,P007,3,1450,18,4350,783.0,5133.0
SO-816856,3,P023,18,12950,28,233100,65268.00000000001,298368.0
SO-816856,4,P030,2,21900,28,43800,12264.000000000002,56064.0
SO-816856,5,P024,16,10300,28,164800,46144.00000000001,210944.0
SO-816856,6,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-816856,7,P027,15,480,18,7200,1296.0,8496.0
SO-816856,8,P026,13,310,18,4030,725.4,4755.4
SO-816856,9,P017,14,520,18,7280,1310.4,8590.4
SO-750187,1,P015,1,119000,28,119000,33320.0,152320.0
SO-750187,2,P007,7,1450,18,10150,1827.0,11977.0
SO-750187,3,P012,17,2450,28,41650,11662.000000000002,53312.0
SO-750187,4,P005,6,8450,28,50700,14196.000000000002,64896.0
SO-750187,5,P006,20,11200,28,224000,62720.00000000001,286720.0
SO-750187,6,P027,2,480,18,960,172.79999999999998,1132.8
SO-750187,7,P009,19,14900,28,283100,79268.00000000001,362368.0
SO-750187,8,P006,10,11200,28,112000,31360.000000000004,143360.0
SO-750187,9,P021,18,46200,28,831600,232848.00000000003,1064448.0
SO-750187,10,P024,8,10300,28,82400,23072.000000000004,105472.0
SO-743558,1,P017,19,520,18,9880,1778.4,11658.4
SO-743558,2,P012,10,2450,28,24500,6860.000000000001,31360.0
SO-568097,1,P011,14,27600,28,386400,108192.0,494592.0
SO-568097,2,P012,5,2450,28,12250,3430.0000000000005,15680.0
SO-568097,3,P025,18,7850,18,141300,25434.0,166734.0
SO-568097,4,P023,14,12950,28,181300,50764.00000000001,232064.0
SO-568097,5,P013,2,1450,18,2900,522.0,3422.0
SO-568097,6,P019,2,39800,28,79600,22288.000000000004,101888.0
SO-284675,1,P001,3,24500,28,73500,20580.000000000004,94080.0
SO-284675,2,P016,8,10200,18,81600,14688.0,96288.0
SO-284675,3,P030,8,21900,28,175200,49056.00000000001,224256.0
SO-284675,4,P027,4,480,18,1920,345.6,2265.6
SO-284675,5,P027,16,480,18,7680,1382.4,9062.4
SO-284675,6,P016,18,10200,18,183600,33048.0,216648.0
SO-284675,7,P017,15,520,18,7800,1404.0,9204.0
SO-284675,8,P018,15,11300,28,169500,47460.00000000001,216960.0
SO-284675,9,P010,9,34900,28,314100,87948.00000000001,402048.0
SO-284675,10,P028,7,2250,18,15750,2835.0,18585.0
SO-284675,11,P023,2,12950,28,25900,7252.000000000001,33152.0
SO-284675,12,P020,8,1150,18,9200,1656.0,10856.0
SO-656153,1,P020,17,1150,18,19550,3519.0,23069.0
SO-656153,2,P019,7,39800,28,278600,78008.00000000001,356608.0
SO-656153,3,P024,2,10300,28,20600,5768.000000000001,26368.0
SO-656153,4,P027,15,480,18,7200,1296.0,8496.0
SO-656153,5,P016,6,10200,18,61200,11016.0,72216.0
SO-656153,6,P011,19,27600,28,524400,146832.0,671232.0
SO-656153,7,P015,2,119000,28,238000,66640.0,304640.0
SO-656153,8,P009,8,14900,28,119200,33376.0,152576.0
SO-734918,1,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-734918,2,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-734918,3,P025,19,7850,18,149150,26847.0,175997.0
SO-734918,4,P020,1,1150,18,1150,207.0,1357.0
SO-734918,5,P015,9,119000,28,1071000,299880.0,1370880.0
SO-734918,6,P016,3,10200,18,30600,5508.0,36108.0
SO-734918,7,P012,7,2450,28,17150,4802.000000000001,21952.0
SO-520944,1,P009,6,14900,28,89400,25032.000000000004,114432.0
SO-520944,2,P018,11,11300,28,124300,34804.0,159104.0
SO-520944,3,P012,9,2450,28,22050,6174.000000000001,28224.0
SO-520944,4,P013,12,1450,18,17400,3132.0,20532.0
SO-520944,5,P028,16,2250,18,36000,6480.0,42480.0
SO-520944,6,P011,9,27600,28,248400,69552.0,317952.0
SO-520944,7,P012,16,2450,28,39200,10976.000000000002,50176.0
SO-520944,8,P005,4,8450,28,33800,9464.0,43264.0
SO-520944,9,P016,7,10200,18,71400,12852.0,84252.0
SO-160929,1,P003,13,1250,18,16250,2925.0,19175.0
SO-160929,2,P008,9,580,18,5220,939.6,6159.6
SO-160929,3,P023,10,12950,28,129500,36260.0,165760.0
SO-160929,4,P025,12,7850,18,94200,16956.0,111156.0
SO-160929,5,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-160929,6,P019,14,39800,28,557200,156016.00000000003,713216.0
SO-160929,7,P008,7,580,18,4060,730.8,4790.8
SO-160929,8,P013,17,1450,18,24650,4437.0,29087.0
SO-160929,9,P022,6,16900,28,101400,28392.000000000004,129792.0
SO-904783,1,P003,16,1250,18,20000,3600.0,23600.0
SO-904783,2,P023,2,12950,28,25900,7252.000000000001,33152.0
SO-904783,3,P003,17,1250,18,21250,3825.0,25075.0
SO-904783,4,P006,18,11200,28,201600,56448.00000000001,258048.0
SO-904783,5,P028,20,2250,18,45000,8100.0,53100.0
SO-904783,6,P021,13,46200,28,600600,168168.00000000003,768768.0
SO-904783,7,P012,14,2450,28,34300,9604.000000000002,43904.0
SO-904783,8,P016,7,10200,18,71400,12852.0,84252.0
SO-904783,9,P010,13,34900,28,453700,127036.0,580736.0
SO-904783,10,P012,9,2450,28,22050,6174.000000000001,28224.0
SO-578345,1,P007,9,1450,18,13050,2349.0,15399.0
SO-578345,2,P005,6,8450,28,50700,14196.000000000002,64896.0
SO-578345,3,P008,16,580,18,9280,1670.4,10950.4
SO-578345,4,P025,11,7850,18,86350,15543.0,101893.0
SO-578345,5,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-578345,6,P027,5,480,18,2400,432.0,2832.0
SO-578345,7,P002,3,720,18,2160,388.8,2548.8
SO-578345,8,P010,10,34900,28,349000,97720.0,446720.0
SO-578345,9,P025,1,7850,18,7850,1413.0,9263.0
SO-676389,1,P001,15,24500,28,367500,102900.0,470400.0
SO-676389,2,P003,7,1250,18,8750,1575.0,10325.0
SO-497438,1,P019,4,39800,28,159200,44576.00000000001,203776.0
SO-497438,2,P024,5,10300,28,51500,14420.000000000002,65920.0
SO-497438,3,P002,1,720,18,720,129.6,849.6
SO-497438,4,P014,11,83500,28,918500,257180.00000000003,1175680.0
SO-497438,5,P017,1,520,18,520,93.6,613.6
SO-497438,6,P023,7,12950,28,90650,25382.000000000004,116032.0
SO-497438,7,P026,15,310,18,4650,837.0,5487.0
SO-497438,8,P025,19,7850,18,149150,26847.0,175997.0
SO-497438,9,P004,20,39800,28,796000,222880.00000000003,1018880.0
SO-497438,10,P016,17,10200,18,173400,31212.0,204612.0
SO-497438,11,P001,18,24500,28,441000,123480.0,564480.0
SO-403273,1,P017,7,520,18,3640,655.1999999999999,4295.2
SO-403273,2,P025,1,7850,18,7850,1413.0,9263.0
SO-403273,3,P013,17,1450,18,24650,4437.0,29087.0
SO-403273,4,P005,18,8450,28,152100,42588.00000000001,194688.0
SO-403273,5,P009,12,14900,28,178800,50064.00000000001,228864.0
SO-403273,6,P003,6,1250,18,7500,1350.0,8850.0
SO-403273,7,P025,5,7850,18,39250,7065.0,46315.0
SO-403273,8,P026,8,310,18,2480,446.4,2926.4
SO-403273,9,P022,16,16900,28,270400,75712.0,346112.0
SO-403273,10,P003,13,1250,18,16250,2925.0,19175.0
SO-403273,11,P012,10,2450,28,24500,6860.000000000001,31360.0
SO-403273,12,P009,8,14900,28,119200,33376.0,152576.0
SO-858423,1,P010,7,34900,28,244300,68404.0,312704.0
SO-858423,2,P004,9,39800,28,358200,100296.0,458496.0
SO-858423,3,P009,3,14900,28,44700,12516.000000000002,57216.0
SO-858423,4,P017,17,520,18,8840,1591.2,10431.2
SO-858423,5,P030,5,21900,28,109500,30660.000000000004,140160.0
SO-858423,6,P019,17,39800,28,676600,189448.00000000003,866048.0
SO-858423,7,P006,17,11200,28,190400,53312.00000000001,243712.0
SO-992356,1,P023,4,12950,28,51800,14504.000000000002,66304.0
SO-992356,2,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-992356,3,P010,19,34900,28,663100,185668.00000000003,848768.0
SO-992356,4,P014,6,83500,28,501000,140280.0,641280.0
SO-992356,5,P019,5,39800,28,199000,55720.00000000001,254720.0
SO-992356,6,P002,6,720,18,4320,777.6,5097.6
SO-992356,7,P001,2,24500,28,49000,13720.000000000002,62720.0
SO-992356,8,P024,3,10300,28,30900,8652.0,39552.0
SO-787188,1,P022,15,16900,28,253500,70980.0,324480.0
SO-787188,2,P023,16,12950,28,207200,58016.00000000001,265216.0
SO-787188,3,P001,8,24500,28,196000,54880.00000000001,250880.0
SO-787188,4,P004,19,39800,28,756200,211736.00000000003,967936.0
SO-787188,5,P023,18,12950,28,233100,65268.00000000001,298368.0
SO-787188,6,P027,15,480,18,7200,1296.0,8496.0
SO-787188,7,P001,18,24500,28,441000,123480.0,564480.0
SO-787188,8,P005,8,8450,28,67600,18928.0,86528.0
SO-788441,1,P017,4,520,18,2080,374.4,2454.4
SO-485443,1,P013,12,1450,18,17400,3132.0,20532.0
SO-485443,2,P003,6,1250,18,7500,1350.0,8850.0
SO-485443,3,P029,10,3950,18,39500,7110.0,46610.0
SO-485443,4,P028,10,2250,18,22500,4050.0,26550.0
SO-120032,1,P026,3,310,18,930,167.4,1097.4
SO-120032,2,P010,2,34900,28,69800,19544.000000000004,89344.0
SO-120032,3,P008,10,580,18,5800,1044.0,6844.0
SO-120032,4,P022,14,16900,28,236600,66248.0,302848.0
SO-120032,5,P003,12,1250,18,15000,2700.0,17700.0
SO-293811,1,P018,9,11300,28,101700,28476.000000000004,130176.0
SO-293811,2,P023,6,12950,28,77700,21756.000000000004,99456.0
SO-293811,3,P003,8,1250,18,10000,1800.0,11800.0
SO-379801,1,P014,4,83500,28,334000,93520.0,427520.0
SO-379801,2,P021,18,46200,28,831600,232848.00000000003,1064448.0
SO-379801,3,P021,10,46200,28,462000,129360.0,591360.0
SO-379801,4,P003,11,1250,18,13750,2475.0,16225.0
SO-379801,5,P029,6,3950,18,23700,4266.0,27966.0
SO-379801,6,P004,7,39800,28,278600,78008.00000000001,356608.0
SO-379801,7,P028,13,2250,18,29250,5265.0,34515.0
SO-379801,8,P025,1,7850,18,7850,1413.0,9263.0
SO-715584,1,P023,20,12950,28,259000,72520.0,331520.0
SO-715584,2,P019,11,39800,28,437800,122584.0,560384.0
SO-715584,3,P001,8,24500,28,196000,54880.00000000001,250880.0
SO-715584,4,P004,10,39800,28,398000,111440.0,509440.0
SO-715584,5,P005,12,8450,28,101400,28392.000000000004,129792.0
SO-715584,6,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-715584,7,P028,11,2250,18,24750,4455.0,29205.0
SO-715584,8,P017,17,520,18,8840,1591.2,10431.2
SO-715584,9,P003,4,1250,18,5000,900.0,5900.0
SO-149120,1,P013,19,1450,18,27550,4959.0,32509.0
SO-149120,2,P010,10,34900,28,349000,97720.0,446720.0
SO-149120,3,P014,10,83500,28,835000,233800.00000000003,1068800.0
SO-149120,4,P006,7,11200,28,78400,21952.000000000004,100352.0
SO-149120,5,P013,14,1450,18,20300,3654.0,23954.0
SO-149120,6,P023,4,12950,28,51800,14504.000000000002,66304.0
SO-149120,7,P009,3,14900,28,44700,12516.000000000002,57216.0
SO-149120,8,P014,9,83500,28,751500,210420.00000000003,961920.0
SO-149120,9,P007,2,1450,18,2900,522.0,3422.0
SO-149120,10,P018,13,11300,28,146900,41132.00000000001,188032.0
SO-130521,1,P025,8,7850,18,62800,11304.0,74104.0
SO-130521,2,P014,12,83500,28,1002000,280560.0,1282560.0
SO-130521,3,P010,4,34900,28,139600,39088.00000000001,178688.0
SO-130521,4,P021,16,46200,28,739200,206976.00000000003,946176.0
SO-130521,5,P017,4,520,18,2080,374.4,2454.4
SO-130521,6,P021,19,46200,28,877800,245784.00000000003,1123584.0
SO-130521,7,P015,9,119000,28,1071000,299880.0,1370880.0
SO-450982,1,P027,17,480,18,8160,1468.8,9628.8
SO-450982,2,P013,5,1450,18,7250,1305.0,8555.0
SO-450982,3,P020,15,1150,18,17250,3105.0,20355.0
SO-450982,4,P030,11,21900,28,240900,67452.0,308352.0
SO-450982,5,P016,16,10200,18,163200,29376.0,192576.0
SO-450982,6,P023,14,12950,28,181300,50764.00000000001,232064.0
SO-450982,7,P006,6,11200,28,67200,18816.0,86016.0
SO-450982,8,P024,3,10300,28,30900,8652.0,39552.0
SO-450982,9,P007,1,1450,18,1450,261.0,1711.0
SO-450982,10,P008,20,580,18,11600,2088.0,13688.0
SO-450982,11,P024,15,10300,28,154500,43260.00000000001,197760.0
SO-169815,1,P011,16,27600,28,441600,123648.0,565248.0
SO-169815,2,P023,11,12950,28,142450,39886.00000000001,182336.0
SO-169815,3,P013,19,1450,18,27550,4959.0,32509.0
SO-169815,4,P004,4,39800,28,159200,44576.00000000001,203776.0
SO-169815,5,P022,13,16900,28,219700,61516.00000000001,281216.0
SO-169815,6,P018,4,11300,28,45200,12656.000000000002,57856.0
SO-169815,7,P020,8,1150,18,9200,1656.0,10856.0
SO-169815,8,P010,3,34900,28,104700,29316.000000000004,134016.0
SO-234964,1,P001,20,24500,28,490000,137200.0,627200.0
SO-234964,2,P019,10,39800,28,398000,111440.0,509440.0
SO-234964,3,P006,14,11200,28,156800,43904.00000000001,200704.0
SO-234964,4,P028,8,2250,18,18000,3240.0,21240.0
SO-234964,5,P006,15,11200,28,168000,47040.00000000001,215040.0
SO-234964,6,P010,11,34900,28,383900,107492.0,491392.0
SO-234964,7,P024,3,10300,28,30900,8652.0,39552.0
SO-234964,8,P001,2,24500,28,49000,13720.000000000002,62720.0
SO-234964,9,P019,19,39800,28,756200,211736.00000000003,967936.0
SO-547266,1,P019,19,39800,28,756200,211736.00000000003,967936.0
SO-547266,2,P013,1,1450,18,1450,261.0,1711.0
SO-547266,3,P015,20,119000,28,2380000,666400.0000000001,3046400.0
SO-287244,1,P004,18,39800,28,716400,200592.00000000003,916992.0
SO-287244,2,P015,17,119000,28,2023000,566440.0,2589440.0
SO-287244,3,P008,19,580,18,11020,1983.6,13003.6
SO-287244,4,P006,2,11200,28,22400,6272.000000000001,28672.0
SO-287244,5,P020,5,1150,18,5750,1035.0,6785.0
SO-287244,6,P003,10,1250,18,12500,2250.0,14750.0
SO-287244,7,P006,8,11200,28,89600,25088.000000000004,114688.0
SO-287244,8,P011,7,27600,28,193200,54096.00000000001,247296.0
SO-287244,9,P012,15,2450,28,36750,10290.000000000002,47040.0
SO-252795,1,P026,18,310,18,5580,1004.4,6584.4
SO-252795,2,P007,17,1450,18,24650,4437.0,29087.0
SO-252795,3,P019,12,39800,28,477600,133728.0,611328.0
SO-252795,4,P026,20,310,18,6200,1116.0,7316.0
SO-252795,5,P006,16,11200,28,179200,50176.00000000001,229376.0
SO-252795,6,P024,16,10300,28,164800,46144.00000000001,210944.0
SO-252795,7,P002,7,720,18,5040,907.2,5947.2
SO-252795,8,P001,17,24500,28,416500,116620.0,533120.0
SO-252795,9,P025,17,7850,18,133450,24021.0,157471.0
SO-252795,10,P010,10,34900,28,349000,97720.0,446720.0
SO-295317,1,P019,19,39800,28,756200,211736.00000000003,967936.0
SO-295317,2,P008,13,580,18,7540,1357.2,8897.2
SO-295317,3,P025,15,7850,18,117750,21195.0,138945.0
SO-295317,4,P006,17,11200,28,190400,53312.00000000001,243712.0
SO-295317,5,P009,7,14900,28,104300,29204.000000000004,133504.0
SO-312229,1,P024,18,10300,28,185400,51912.00000000001,237312.0
SO-312229,2,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-312229,3,P025,16,7850,18,125600,22608.0,148208.0
SO-312229,4,P008,7,580,18,4060,730.8,4790.8
SO-312229,5,P024,10,10300,28,103000,28840.000000000004,131840.0
SO-312229,6,P009,1,14900,28,14900,4172.0,19072.0
SO-148622,1,P026,11,310,18,3410,613.8,4023.8
SO-148622,2,P023,6,12950,28,77700,21756.000000000004,99456.0
SO-148622,3,P023,5,12950,28,64750,18130.0,82880.0
SO-148622,4,P004,7,39800,28,278600,78008.00000000001,356608.0
SO-898829,1,P029,17,3950,18,67150,12087.0,79237.0
SO-898829,2,P002,18,720,18,12960,2332.8,15292.8
SO-898829,3,P014,4,83500,28,334000,93520.0,427520.0
SO-898829,4,P016,12,10200,18,122400,22032.0,144432.0
SO-898829,5,P013,10,1450,18,14500,2610.0,17110.0
SO-898829,6,P016,20,10200,18,204000,36720.0,240720.0
SO-898829,7,P009,18,14900,28,268200,75096.0,343296.0
SO-153215,1,P001,14,24500,28,343000,96040.0,439040.0
SO-153215,2,P016,4,10200,18,40800,7344.0,48144.0
SO-153215,3,P007,14,1450,18,20300,3654.0,23954.0
SO-153215,4,P030,1,21900,28,21900,6132.000000000001,28032.0
SO-153215,5,P016,8,10200,18,81600,14688.0,96288.0
SO-153215,6,P027,2,480,18,960,172.79999999999998,1132.8
SO-153215,7,P005,14,8450,28,118300,33124.0,151424.0
SO-153215,8,P022,15,16900,28,253500,70980.0,324480.0
SO-153215,9,P005,17,8450,28,143650,40222.00000000001,183872.0
SO-153215,10,P029,11,3950,18,43450,7821.0,51271.0
SO-332070,1,P004,7,39800,28,278600,78008.00000000001,356608.0
SO-332070,2,P024,10,10300,28,103000,28840.000000000004,131840.0
SO-332070,3,P023,5,12950,28,64750,18130.0,82880.0
SO-731627,1,P008,16,580,18,9280,1670.4,10950.4
SO-731627,2,P003,5,1250,18,6250,1125.0,7375.0
SO-731627,3,P029,6,3950,18,23700,4266.0,27966.0
SO-995940,1,P005,11,8450,28,92950,26026.000000000004,118976.0
SO-995940,2,P007,12,1450,18,17400,3132.0,20532.0
SO-995940,3,P024,17,10300,28,175100,49028.00000000001,224128.0
SO-995940,4,P027,2,480,18,960,172.79999999999998,1132.8
SO-995940,5,P016,4,10200,18,40800,7344.0,48144.0
SO-995940,6,P016,9,10200,18,91800,16524.0,108324.0
SO-446533,1,P015,7,119000,28,833000,233240.00000000003,1066240.0
SO-446533,2,P030,15,21900,28,328500,91980.0,420480.0
SO-446533,3,P001,11,24500,28,269500,75460.0,344960.0
SO-446533,4,P013,19,1450,18,27550,4959.0,32509.0
SO-446533,5,P012,15,2450,28,36750,10290.000000000002,47040.0
SO-927812,1,P014,16,83500,28,1336000,374080.00000000006,1710080.0
SO-927812,2,P019,3,39800,28,119400,33432.0,152832.0
SO-927812,3,P024,7,10300,28,72100,20188.000000000004,92288.0
SO-927812,4,P028,2,2250,18,4500,810.0,5310.0
SO-927812,5,P017,17,520,18,8840,1591.2,10431.2
SO-927812,6,P023,18,12950,28,233100,65268.00000000001,298368.0
SO-927812,7,P030,9,21900,28,197100,55188.00000000001,252288.0
SO-927812,8,P016,14,10200,18,142800,25704.0,168504.0
SO-927812,9,P007,5,1450,18,7250,1305.0,8555.0
SO-673467,1,P013,9,1450,18,13050,2349.0,15399.0
SO-673467,2,P021,15,46200,28,693000,194040.00000000003,887040.0
SO-673467,3,P006,3,11200,28,33600,9408.0,43008.0
SO-673467,4,P023,11,12950,28,142450,39886.00000000001,182336.0
SO-673467,5,P012,18,2450,28,44100,12348.000000000002,56448.0
SO-673467,6,P025,5,7850,18,39250,7065.0,46315.0
SO-673467,7,P004,20,39800,28,796000,222880.00000000003,1018880.0
SO-673467,8,P021,5,46200,28,231000,64680.00000000001,295680.0
SO-988688,1,P023,14,12950,28,181300,50764.00000000001,232064.0
SO-988688,2,P009,13,14900,28,193700,54236.00000000001,247936.0
SO-988688,3,P002,16,720,18,11520,2073.6,13593.6
SO-988688,4,P020,7,1150,18,8050,1449.0,9499.0
SO-988688,5,P006,10,11200,28,112000,31360.000000000004,143360.0
SO-988688,6,P024,20,10300,28,206000,57680.00000000001,263680.0
SO-988688,7,P010,16,34900,28,558400,156352.00000000003,714752.0
SO-988688,8,P010,5,34900,28,174500,48860.00000000001,223360.0
SO-988688,9,P003,8,1250,18,10000,1800.0,11800.0
SO-427627,1,P005,19,8450,28,160550,44954.00000000001,205504.0
SO-427627,2,P024,12,10300,28,123600,34608.0,158208.0
SO-427627,3,P022,6,16900,28,101400,28392.000000000004,129792.0
SO-427627,4,P011,19,27600,28,524400,146832.0,671232.0
SO-427627,5,P022,18,16900,28,304200,85176.00000000001,389376.0
SO-427627,6,P007,18,1450,18,26100,4698.0,30798.0
SO-427627,7,P006,4,11200,28,44800,12544.000000000002,57344.0
SO-427627,8,P005,5,8450,28,42250,11830.000000000002,54080.0
SO-427627,9,P029,1,3950,18,3950,711.0,4661.0
SO-427627,10,P005,10,8450,28,84500,23660.000000000004,108160.0
SO-427627,11,P008,12,580,18,6960,1252.8,8212.8
SO-427627,12,P015,3,119000,28,357000,99960.0,456960.0
SO-717011,1,P016,1,10200,18,10200,1836.0,12036.0
SO-717011,2,P024,18,10300,28,185400,51912.00000000001,237312.0
SO-717011,3,P024,6,10300,28,61800,17304.0,79104.0
SO-717011,4,P010,15,34900,28,523500,146580.0,670080.0
SO-717011,5,P027,15,480,18,7200,1296.0,8496.0
SO-717011,6,P006,3,11200,28,33600,9408.0,43008.0
SO-717011,7,P007,6,1450,18,8700,1566.0,10266.0
SO-717011,8,P015,2,119000,28,238000,66640.0,304640.0
SO-717011,9,P006,17,11200,28,190400,53312.00000000001,243712.0
SO-717011,10,P011,12,27600,28,331200,92736.0,423936.0
SO-356945,1,P002,4,720,18,2880,518.4,3398.4
SO-356945,2,P015,20,119000,28,2380000,666400.0000000001,3046400.0
SO-356945,3,P022,4,16900,28,67600,18928.0,86528.0
SO-356945,4,P028,9,2250,18,20250,3645.0,23895.0
SO-356945,5,P012,17,2450,28,41650,11662.000000000002,53312.0
SO-356945,6,P009,16,14900,28,238400,66752.0,305152.0
SO-356945,7,P004,7,39800,28,278600,78008.00000000001,356608.0
SO-356945,8,P013,7,1450,18,10150,1827.0,11977.0
SO-356945,9,P022,3,16900,28,50700,14196.000000000002,64896.0
SO-356945,10,P027,12,480,18,5760,1036.8,6796.8
SO-356945,11,P024,9,10300,28,92700,25956.000000000004,118656.0
SO-226992,1,P027,19,480,18,9120,1641.6,10761.6
SO-226992,2,P016,2,10200,18,20400,3672.0,24072.0
SO-226992,3,P027,6,480,18,2880,518.4,3398.4
SO-226992,4,P009,14,14900,28,208600,58408.00000000001,267008.0
SO-226992,5,P001,18,24500,28,441000,123480.0,564480.0
SO-623240,1,P028,18,2250,18,40500,7290.0,47790.0
SO-623240,2,P007,10,1450,18,14500,2610.0,17110.0
SO-623240,3,P009,16,14900,28,238400,66752.0,305152.0
SO-623240,4,P003,2,1250,18,2500,450.0,2950.0
SO-623240,5,P003,2,1250,18,2500,450.0,2950.0
SO-233005,1,P029,16,3950,18,63200,11376.0,74576.0
SO-233005,2,P030,7,21900,28,153300,42924.00000000001,196224.0
SO-130135,1,P021,20,46200,28,924000,258720.00000000003,1182720.0
SO-130135,2,P002,18,720,18,12960,2332.8,15292.8
SO-130135,3,P027,16,480,18,7680,1382.4,9062.4
SO-130135,4,P002,11,720,18,7920,1425.6,9345.6
SO-130135,5,P010,6,34900,28,209400,58632.00000000001,268032.0
SO-130135,6,P023,5,12950,28,64750,18130.0,82880.0
SO-130135,7,P007,1,1450,18,1450,261.0,1711.0
SO-130135,8,P021,20,46200,28,924000,258720.00000000003,1182720.0
SO-130135,9,P011,12,27600,28,331200,92736.0,423936.0
SO-130135,10,P027,4,480,18,1920,345.6,2265.6
SO-130135,11,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-130135,12,P012,18,2450,28,44100,12348.000000000002,56448.0
SO-377589,1,P020,17,1150,18,19550,3519.0,23069.0
SO-377589,2,P023,17,12950,28,220150,61642.00000000001,281792.0
SO-377589,3,P014,4,83500,28,334000,93520.0,427520.0
SO-377589,4,P003,13,1250,18,16250,2925.0,19175.0
SO-377589,5,P015,9,119000,28,1071000,299880.0,1370880.0
SO-377589,6,P011,1,27600,28,27600,7728.000000000001,35328.0
SO-377589,7,P013,5,1450,18,7250,1305.0,8555.0
SO-377589,8,P003,15,1250,18,18750,3375.0,22125.0
SO-377589,9,P016,10,10200,18,102000,18360.0,120360.0
SO-972782,1,P013,13,1450,18,18850,3393.0,22243.0
SO-972782,2,P009,11,14900,28,163900,45892.00000000001,209792.0
SO-972782,3,P019,16,39800,28,636800,178304.00000000003,815104.0
SO-972782,4,P011,15,27600,28,414000,115920.0,529920.0
SO-972782,5,P018,13,11300,28,146900,41132.00000000001,188032.0
SO-972782,6,P030,17,21900,28,372300,104244.0,476544.0
SO-972782,7,P012,8,2450,28,19600,5488.000000000001,25088.0
SO-233978,1,P001,6,24500,28,147000,41160.00000000001,188160.0
SO-233978,2,P030,15,21900,28,328500,91980.0,420480.0
SO-233978,3,P021,18,46200,28,831600,232848.00000000003,1064448.0
SO-233978,4,P018,16,11300,28,180800,50624.00000000001,231424.0
SO-233978,5,P019,9,39800,28,358200,100296.0,458496.0
SO-233978,6,P007,6,1450,18,8700,1566.0,10266.0
SO-233978,7,P013,20,1450,18,29000,5220.0,34220.0
SO-233978,8,P026,17,310,18,5270,948.6,6218.6
SO-233978,9,P022,5,16900,28,84500,23660.000000000004,108160.0
SO-911758,1,P016,2,10200,18,20400,3672.0,24072.0
SO-911758,2,P020,6,1150,18,6900,1242.0,8142.0
SO-911758,3,P004,16,39800,28,636800,178304.00000000003,815104.0
SO-911758,4,P025,13,7850,18,102050,18369.0,120419.0
SO-911758,5,P026,12,310,18,3720,669.6,4389.6
SO-805435,1,P025,17,7850,18,133450,24021.0,157471.0
SO-805435,2,P021,11,46200,28,508200,142296.0,650496.0
SO-529213,1,P019,6,39800,28,238800,66864.0,305664.0
SO-529213,2,P006,9,11200,28,100800,28224.000000000004,129024.0
SO-529213,3,P004,6,39800,28,238800,66864.0,305664.0
SO-529213,4,P012,9,2450,28,22050,6174.000000000001,28224.0
SO-529213,5,P028,11,2250,18,24750,4455.0,29205.0
SO-529213,6,P004,10,39800,28,398000,111440.0,509440.0
SO-529213,7,P019,12,39800,28,477600,133728.0,611328.0
SO-529213,8,P001,11,24500,28,269500,75460.0,344960.0
SO-529213,9,P014,16,83500,28,1336000,374080.00000000006,1710080.0
SO-529213,10,P008,6,580,18,3480,626.4,4106.4
SO-604685,1,P029,4,3950,18,15800,2844.0,18644.0
SO-604685,2,P018,16,11300,28,180800,50624.00000000001,231424.0
SO-604685,3,P029,9,3950,18,35550,6399.0,41949.0
SO-604685,4,P020,13,1150,18,14950,2691.0,17641.0
SO-604685,5,P014,10,83500,28,835000,233800.00000000003,1068800.0
SO-604685,6,P011,15,27600,28,414000,115920.0,529920.0
SO-884286,1,P006,6,11200,28,67200,18816.0,86016.0
SO-884286,2,P015,2,119000,28,238000,66640.0,304640.0
SO-884286,3,P011,2,27600,28,55200,15456.000000000002,70656.0
SO-884286,4,P016,20,10200,18,204000,36720.0,240720.0
SO-884286,5,P023,1,12950,28,12950,3626.000000000001,16576.0
SO-567206,1,P028,15,2250,18,33750,6075.0,39825.0
SO-567206,2,P027,19,480,18,9120,1641.6,10761.6
SO-567206,3,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-567206,4,P011,2,27600,28,55200,15456.000000000002,70656.0
